Review,Sentiment Scores,Compound Score,Sentiment Label
"Ordered a pair of leggings for £59 on the 16th may - stated they’re could be dispatched up to 7 days later because of covid - understandable however still not received them on the 2nd July. Just had an email to say I have been refunded;“I'm sorry to hear that you still haven't received your package. Since we have passed the shipping timelines and it seems your order has not been shipped yet, I've gone ahead and credited back the full amount of your order to your original method of payment. Please note the credit goes through immediately on my end; however, it can take 3-10 business days for the funds to appear on your statement. If there's anything else we can help with, you're more than welcome to respond here. Keep in mind, to maintain your spot in our email queue, please wait until you've heard back from us rather than sending a follow up response. We'll get back to your email within 3-4 business days.”I don’t understand how they can charge so much yet not even bother to ship my item? For such an expensive company you think they would be able to actually send their items out. Sort of seems they’ve been greedy in keeping everyone’s money to gain interest. Will not buy again","{'neg': 0.016, 'neu': 0.869, 'pos': 0.115, 'compound': 0.9675}",0.9675,Positive
Just received an in line order which is 2 items short both of these items were imminent birthday gifts.E mail sent with generic response & 4 x 15 minute calls to customer service with no response.Very disappointed as I spend a small fortune with lululemon,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.6486}",-0.6486,Negative
"Great products, however it has now been over 2 months for me to receive my refund. I've spent countless hours reaching out to customer service and have had very little support and generic copy paste responses. I certainly will not be ordering online from them again!","{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.8828}",0.8828,Positive
"Customer since 2012, and have just received Amex fees for late payment as lulu lemon have sat on a returns refund for 2 months. All Other (much cheaper) providers able to handle refunds and returns more professionally.Struggling to justify buying through them again","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"It is expensive, doesn't feel like it worth this cost, the material is soft but it feels cheap and smells of plastic","{'neg': 0.068, 'neu': 0.869, 'pos': 0.063, 'compound': -0.0271}",-0.0271,Neutral
"3 orders made = 1 pair of faulty leggings, one of the orders had an order form of someone else in the package which had all their personal details in (email address, home address, number), and it’s now been over 5 weeks since I returned the items and I still haven’t had a refund and I’m struggling to pay my credit card bill with the unexpected absence of this money for such a long period of time. I have spent so much time back and forth trying to sort this out with them, it is more hassle than it’s worth. A senior within their operations department needs to lift the bonnet on the absolute shambles of their online order and return process, it’s just magnifying how bad their customer services team is a as well, which is now resulting in people complaining on their popular Instagram accounts, all you need to do is look at a photo they post and watch the long list of comments that come in with similar problems. I hope they sort all this out because when not faulty their stuff is good quality!","{'neg': 0.088, 'neu': 0.834, 'pos': 0.078, 'compound': -0.2244}",-0.2244,Negative
great pair of pants!,"{'neg': 0.0, 'neu': 0.406, 'pos': 0.594, 'compound': 0.6588}",0.6588,Positive
This disgusting company used to stick by their customers. Now the greed is overflowing. I have been a customer since 2012 but will be no longer. I had previously exchanged multiple pants under their quality guarantee with no issues. Now I have a pair that the cheap pockets literally ripped because they are only attached by a cheap sticky seal (not sewn in) and are unusable. They are refusing to help or exchange despite many photos showing this is really the case. To see a company that had excellent service become  greedy capitalist trash when they make millions a year is pathetic. These pants are less than 3 years old and now cannot be worn. Buy leggings elsewhere this is PATHETIC.,"{'neg': 0.194, 'neu': 0.71, 'pos': 0.095, 'compound': -0.9315}",-0.9315,Negative
10/10! Exceptionally easy returns on size exchanges. Very good customer service and in store is amazing too!,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.895}",0.895,Positive
"recently purchased an item as color ""not anywhere near as advertised"". Trying to return but my account said (which I had no choice to sign up for to do a return which is BS) ""no purchase history"". Called and would be on hold over 2 hours. Did chat and was 78 in line! I have spent hours trying to get a return label (no option on their site for one like other retailers) and go nowhere. I will not be a customer of LuLulemon Athletica from here on...just want my money back!","{'neg': 0.067, 'neu': 0.882, 'pos': 0.051, 'compound': -0.3578}",-0.3578,Negative
"I just wanted to update on my previous review. Surprisingly I got a response from the GEC & they refunded me on the jacket that was faulty with a tear which I received & they also did do as they said & sent me a €20 gift voucher for the hassle and inconvenience caused. As with all the other negative experience with Lululemon, mine is no different. I received crop leggings beginning of June 2020, no returns label provided with the order, the gec.emea@lululemon is useless ... days waiting for a response & they still haven’t sent a returns label. Additional order placed since & puffy sleeveless jacket arrives with a tear in it..... they are the worst and most frustrating company as their customer service is appalling. Will absolutely not be spending my money with them in the future","{'neg': 0.176, 'neu': 0.788, 'pos': 0.035, 'compound': -0.9606}",-0.9606,Negative
"So much to say here(none of it positive)Firstly, I purchased a pair of leggings for a ridiculously high price and within the first day of wearing them I noticed a hole.I have asked severel times for a refund..and nothing.Secondly, I sent an item back with they recieved nearly a month ago and I am yet to receive a refund.I have asked daily via insta messenger and they just say they will pass it to the uk team..this never happens.Thirdly, they offered me gift card in compensation for the appalling service  I have encountered and said this would be emailed to me within days....it never shows up ( this was weeks ago)So to summarise, the products are poor over priced quality, the staff lie and you will will wait forever if indefinitely for a refund.","{'neg': 0.063, 'neu': 0.915, 'pos': 0.023, 'compound': -0.6249}",-0.6249,Negative
